Country,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
Iraq,3.472095393,41.27713828,30.21609972,-4.497571911,17.31554985,25.44386244
Iraq,3.412456371,35.4680499,24.31153352,-25.57364019,-15.57508309,17.78054784
Iraq,3.330704769,22.20215203,82.48624523,88.15170021,38.60809839,24.96184146
Iraq,3.285698226,27.7741135,-19.16677603,13.82806742,20.25926913,27.28205894
Iraq,3.340583175,8.496719959,13.97096419,22.94387638,-4.728383321,8.171625087
Iraq,3.383149774,23.4955045,-0.359305005,12.43816627,29.380372,26.55072023
Iraq,3.230362441,40.10453279,79.95522465,-8.058360115,-5.352492273,34.21382617
Iraq,3.170200917,10.68345042,14.29773797,1.055426268,12.8932775,9.479559054
Iraq,3.031420304,-16.91532686,234.9594267,191.2083001,220.6861781,-10.21651147
Iraq,2.846481831,-2.608802858,9.463522023,44.09006428,36.49671622,5.034124547
Iraq,3.013993534,117.6272952,-63.97558614,-30.74807816,-36.73673602,-4.69511109
Iraq,3.175680032,-10.15881471,1.97318455,-22.31620952,-31.5649382,3.791809022
Iraq,2.450563932,2.51865591,37.64495923,-0.74732349,-9.642648107,3.145109528
Iraq,2.503291892,23.86161695,51.35501266,110.6584923,128.6151492,10.31423518
Iraq,2.785433764,1.492597348,-26.03188012,-34.56029853,-35.12981238,22.32994747
Iraq,2.345623294,-1.109978357,27.90819868,16.17880223,16.55007081,6.687443721
Iraq,2.679900674,-7.159982747,-26.14157339,-16.59504205,-23.96540391,-5.297792392
Iraq,1.237149987,-9.313853898,24.133905,-1.853477741,-3.149648242,3.760908482
Iraq,1.064633275,-89.10487333,-37.7903159,-20.38805681,-2.578300102,-64.97417193
Iraq,3.021873682,-47.78295682,-5.85937574,27.75227801,-44.91851238,18.11564247
Iraq,4.950294721,-18.31879847,-17.24310625,-30.27600513,-2.190507671,-28.57695946
Iraq,4.935033073,-12.45343361,-70.18050846,-12.60787077,-19.60999114,-20.01833598
Iraq,3.460996017,1.592932433,-59.60206254,-13.64678336,-13.8803369,-13.81852301
Iraq,3.295998283,372.3723396,-74.38553686,63.65191285,60.27292956,75.38248007
Iraq,3.195283477,65.73307992,890.7955849,-19.41118429,-27.20470924,9.312219305
Iraq,3.23642221,25.70752557,81.18371143,29.85634651,113.1879606,27.54693634
Iraq,3.328112431,64.7581693,758.6089314,-1.310958198,5.528120044,74.4903728
Iraq,3.392523505,17.01375975,-8.897304123,3.121694201,26.18067179,13.943961
Iraq,3.235249478,-11.9449227,52.14210256,42.32595319,35.48926983,4.610153456
Iraq,3.263159745,5.815450333,-58.91679044,20.58600726,20.30616272,-1.386888202
Iraq,6.107728244,39.36773488,62.22107114,149.7434455,131.4335622,50.21776771
Iraq,3.0142416,29.67282424,75.83550134,23.9685223,4.873687753,36.34632593
Iraq,0.721019124,5.066440274,-4.458180047,2.842098533,-12.15810824,29.7278257
Iraq,-0.846617751,23.0835457,-32.42411665,48.32099545,63.47215436,37.08743201
Iraq,1.945138683,55.59961042,130.6586038,18.70717349,26.14694312,39.57668995
Iraq,3.664333763,-20.49502547,-24.44913307,54.96190641,28.50364994,4.032258065
Iraq,3.221742914,7.9211223,51.53806012,-6.306306306,-3.107411751,7.751937984
Iraq,3.560500402,44.90790598,35.81934626,10.57692308,33.71997435,33.81294964
Iraq,4.590719623,21.8495694,-2.634077097,25.2173913,2.29750554,17.20430108
Iraq,4.775961645,-7.894736842,56.7389348,3.472222222,9.454158347,7.798165138
Iraq,3.564328754,-2.857142857,-11.41491203,5.369127517,1.65308019,-2.978723404
Iraq,2.752167772,-40.05606376,-24.42349265,-15.92356688,-29.88902478,-26.75438596
Iraq,2.48989527,-19.14793684,-12.8268259,0,-2.194374217,0
Iraq,2.385705617,37.13321391,13.49335535,2.272727273,0.771001614,11.9760479
Iraq,2.44702061,47.45479047,20.73454609,8.148148148,19.36721995,21.39037433
Iraq,2.396657362,-3.47426065,33.84610699,8.219178082,25.89900375,3.083700441
Iraq,2.390230664,-46.27318635,-36.7213329,-5.696202532,-14.11688758,-22.64957265
Ireland,1.502022128,18.59720864,29.43599164,19.56744365,,23.91898578
Ireland,1.502022128,18.59720864,29.43599164,19.56744365,24.6088579,23.91898578
Ireland,1.593398536,30.21660222,26.79052392,18.02911623,20.91575575,18.41404569
Ireland,1.570073118,18.22612978,14.147493,12.97725801,15.80105295,5.542862133
Ireland,1.537571634,20.47053134,-3.407193766,16.34266467,30.07401757,20.10995468
Ireland,1.514731695,7.989440176,8.475201757,-0.597350756,-3.328112611,-0.324485159
Ireland,1.525663393,27.05037098,30.79302198,16.94329224,12.51519801,18.98556592
Ireland,1.564187003,31.65431572,35.45410393,29.72781464,30.59222388,30.22962871
Ireland,1.401482528,24.53118852,42.22706139,29.00691235,32.1773877,25.0614142
Ireland,1.178108642,18.31371871,0.024211478,22.10940758,30.48642966,18.71061397
Ireland,0.986027251,-7.066473449,-3.079065293,-4.750384702,-4.825872693,-4.951714488
Ireland,0.770403877,3.078467967,1.697978355,-3.555756598,3.237533736,3.889504546
Ireland,0.628503842,5.500493437,-17.05023413,-4.054720188,-5.456852611,-3.302094872
Ireland,0.519104622,9.934429561,-7.507608462,-4.983563489,-6.387932819,-3.172619392
Ireland,0.425044207,7.231459543,-7.239233679,6.578679586,5.015261715,5.787552211
Ireland,0.282391681,22.66319071,26.7388402,35.9488209,36.53829547,35.00148121
Ireland,-0.05600641,26.16049342,7.563154941,15.48451202,11.45661417,18.12341554
Ireland,-0.445968637,18.04961067,8.548634102,8.818782539,1.496335585,11.35512772
Ireland,-0.420693933,10.12407599,17.22413202,1.610335869,-3.519991777,3.890152661
Ireland,0.059139084,16.6526437,46.93124253,22.65559482,29.31167065,25.65543017
Ireland,0.557501146,2.591306543,-7.72310672,2.89569777,6.815142713,0.975118941
Ireland,0.67227706,18.02555829,-5.013001206,12.5674113,14.77054233,12.31958091
Ireland,0.491247084,1.691996862,-12.84910175,-8.438486574,-7.309406745,-6.27027571
Ireland,0.3863271,16.83057107,16.29203554,8.298544248,7.873028966,8.934601315
Ireland,0.564252719,30.99818017,38.38931881,13.74958163,14.51898429,21.07248085
Ireland,0.761171589,11.68138324,19.24076071,9.137642939,5.632057868,9.613403577
Ireland,0.92665707,12.56620726,18.37357453,4.581276831,6.207948606,9.32932216
Ireland,1.058115737,19.02009957,18.01112639,5.253716814,5.003173236,8.858598679
Ireland,1.121194172,12.3753467,12.04385341,6.796428741,5.921185862,9.599073947
Ireland,1.318256991,10.38701708,0.590222456,-0.19520671,-0.772278929,1.113758852
Ireland,1.593759535,10.22728684,8.173658382,8.0613105,14.14294268,9.045003718
Ireland,1.703831113,11.53846154,16.31512749,15.99119622,20.24549214,17.43119266
Ireland,1.654923736,14.65517241,37.22593613,28.69429941,30.39636616,28.125
Ireland,1.850327317,17.29323308,24.8514797,16.6576839,18.90019086,18.29268293
Ireland,2.213864543,7.692307692,21.55645887,8.620689655,8.422600335,9.278350515
Ireland,2.756225347,8.928571429,15.25102309,10.31746032,10.68604021,9.433962264
Ireland,2.952390263,19.12568306,6.629358243,20.14388489,20.71704385,16.37931034
Ireland,2.122970737,5.963302752,-14.21970832,10.17964072,12.61079335,1.481481481
Ireland,1.064596289,-4.761904762,-29.34315555,-13.58695652,-7.769675174,-14.23357664
Ireland,0.550981023,4.090909091,-19.89146279,-7.547169811,-12.31863902,-5.531914894
Ireland,0.440172966,7.423580786,7.03633451,5.442176871,10.14173104,7.657657658
Ireland,0.441170549,-4.06504065,11.13574938,-7.741935484,-10.00366893,-5.439330544
Ireland,0.531969197,5.084745763,-1.757378361,3.496503497,-0.461252577,5.309734513
Ireland,0.726437577,14.91935484,28.55660091,3.378378378,3.94622541,8.823529412
Ireland,0.943129056,24.9122807,30.69540555,-13.07189542,-14.05817449,12.74131274
Ireland,1.072236892,2.247191011,48.91650696,4.511278195,4.608847696,2.397260274
Ireland,1.188899925,11.81318681,3.571428571,6.474820144,8.644728209,12.37458194
Ireland,1.31296976,16.46191646,-5.172413793,10.81081081,11.79425071,14.88095238
Ireland,1.272353107,7.805907173,99.09090909,0.609756098,3.540589636,3.367875648
Ireland,1.023280343,11.15459883,-15.06849315,-2.424242424,14.45474202,6.766917293
Ireland,0.816943547,19.36619718,-32.79569892,12.42236025,12.51045946,18.30985915
Israel,3.391226943,34.75311769,31.67968486,24.15766489,,31.37605332
Israel,3.391226943,34.75311769,31.67968486,24.15766489,19.08459042,31.37605332
Israel,2.990243355,24.41268145,32.05767658,45.46805715,70.35433164,28.61397092
Israel,2.782774586,31.48822141,28.68710002,35.02930306,28.44653263,35.94970146
Israel,2.553666776,4.31689614,-0.815991782,2.710102993,7.384287739,-0.941197459
Israel,2.362218669,21.23428359,-11.55599679,2.930843739,-3.181087136,5.365488835
Israel,2.11221065,25.8883334,-0.556760283,3.98529986,-0.855182237,8.523283839
Israel,1.902058354,17.94434705,8.142578416,1.03308657,2.93106788,-1.258570338
Israel,1.858159082,18.98458323,32.97464707,25.98989386,20.00234973,28.90743387
Israel,1.872223895,19.22528283,-0.93954645,13.91038271,22.60251797,13.60422234
Israel,1.926423273,2.721555564,-0.026051591,9.680534175,9.971060438,6.07420387
Israel,1.993688339,-5.777317423,19.06781483,6.271375326,-1.983307234,9.268859336
Israel,2.215709409,2.380081652,13.51664637,9.825011856,2.586765011,11.51141393
Israel,2.460560736,8.808452553,-12.33669977,-6.987746378,2.169435727,-6.19194504
Israel,2.5921014,5.92085862,-19.9541597,-4.919542397,-11.1753012,-5.670222948
Israel,2.695017861,9.594658299,21.68443482,22.6668557,4.769654442,23.96020681
Israel,2.715110682,18.58734043,22.3956883,25.13877753,31.41354948,20.13573295
Israel,2.79612786,10.303336,16.16720626,19.33799022,15.22098469,22.30379855
Israel,2.896902498,7.09924846,-3.808243594,-1.623540218,-5.688640021,-0.392836682
Israel,2.924327727,11.90626078,32.30459171,17.37402276,20.70788911,18.25690964
Israel,2.905488654,-1.769945382,48.25960548,11.41676062,11.62756823,14.4813914
Israel,2.763143733,14.26677775,10.90868961,9.488126742,6.34317494,11.91536358
Israel,2.6304148,7.156580696,2.998472512,2.329749324,0.729225475,0.501047184
Israel,2.55695475,13.65411527,10.9519511,14.07116857,12.60800068,13.63085925
Israel,2.477268357,14.89745789,15.78579699,16.15802954,22.70474754,17.39408386
Israel,2.441439938,7.92197517,9.677377901,8.642550226,11.44220661,8.910891089
Israel,2.33031875,7.512747427,-0.217097627,2.394835465,2.780148581,4.545454545
Israel,2.19771514,3.59291106,-5.890519904,0.632741372,-0.845919169,0.869565217
Israel,2.12256436,15.35067982,2.783511199,0.401856124,-0.804666422,0.862068966
Israel,2.049853122,23.13543502,9.478027808,10.44915562,7.523559412,12.82051282
Israel,1.978499771,-13.05160259,-2.832465047,1.960784314,3.684407954,-0.757575758
Israel,1.903035309,-2.679116196,-14.45321918,-4.437360071,-2.474029508,-7.633587786
Israel,1.875503505,10.3874225,-1.30677207,3.637218072,1.690442451,4.958677686
Israel,1.854147824,20.53243861,7.91293335,5.825242718,1.065743793,7.086614173
Israel,1.791058986,9.653264136,9.541439485,3.669724771,3.330883498,5.147058824
Israel,1.756789121,8.119301945,7.960469654,7.96460177,6.75921246,7.692307692
Israel,1.755337359,15.25935436,20.95578118,16.39344262,11.55785899,16.23376623
Israel,1.762355396,14.81381244,14.70087508,22.53521127,20.55247761,21.22905028
Israel,1.769462304,-17.16207362,-12.88622471,-5.747126437,-4.463465604,-4.147465438
Israel,1.788157095,18.10226682,15.3047707,13.41463415,11.97568711,12.98076923
Israel,1.791703424,13.73226891,24.56836496,11.82795699,10.85812868,11.4893617
Israel,1.774282218,0.245404689,-0.115669166,-2.403846154,-0.303961086,-1.526717557
Israel,1.772498961,6.624372063,7.223792085,13.30049261,13.60667519,13.95348837
Israel,1.77527827,1.124694262,7.842146605,5.217391304,5.428375869,5.782312925
Israel,1.830300339,-5.528236354,-6.840964529,-4.545454545,-4.169560133,-3.536977492
Israel,1.888551356,1.934235938,12.44997422,6.493506494,5.869039409,6.333333333
Israel,1.841498153,9.035320392,12.15875438,10.97560976,11.82438275,11.28526646
Israel,1.771831104,6.666666667,9.070552381,5.860805861,6.853238716,5.352112676
Israel,1.790768101,4.464285714,3.617438079,5.190311419,5.273408163,6.417112299
Israel,1.737586053,-2.564102564,6.161095025,-1.973684211,7.930332184,2.261306533
Israel,1.627978065,25.43859649,22.16932926,17.44966443,10.76407876,18.42751843
Italy,0.669927543,21.99162901,12.11278476,17.71562958,,16
Italy,0.669927543,21.99162901,12.11278476,17.71562958,20.62874346,16
Italy,0.711467724,19.27710959,38.85292527,19.81981982,15.98354492,20.68965517
Italy,0.682427092,30.80075012,28.44371612,11.27819549,8.051810986,14.28571429
Italy,0.6270351,15.3809533,-8.872454821,17.56756757,17.36416019,14
Italy,0.535290701,5.605246926,10.39695128,-3.448275862,-4.896109076,-1.315789474
Italy,0.470789257,22.25161835,5.327990595,14.88095238,16.8383024,14.66666667
Italy,0.408536137,24.02274862,19.53844303,21.24352332,26.84299117,22.09302326
Italy,0.346586153,29.0239087,27.74288526,25.64102564,25.55559175,25.07936508
Italy,0.461567452,9.317363117,33.13886425,23.80952381,22.76129207,21.06598985
Italy,0.361139483,-3.135610124,-17.1875,-8.241758242,-2.562512556,-9.64360587
Italy,0.093632187,-3.297099982,-4.716981132,-0.598802395,-0.390405029,-0.928074246
Italy,0.038301099,-0.173984666,-2.409203233,3.313253012,5.986595745,3.7470726
Italy,0.022474047,2.104783819,3.483220094,-1.166180758,-2.258263806,-1.128668172
Italy,0.028659364,3.798215304,2.941176471,3.244837758,4.111807712,3.196347032
Italy,0.00457126,25.69305034,32.38095238,41.14285714,39.09609016,41.59292035
Italy,0.009668241,20.83333333,28.05755396,26.51821862,31.30434783,25.9375
Italy,0.046532295,8.275862069,12.92134831,10.56,12.58278146,10.66997519
Italy,0.071705247,9.554140127,2.985074627,4.630969609,3.529411765,4.147982063
Italy,0.079414195,25.58139535,28.50241546,26.41770401,31.81818182,27.01829925
Italy,0.066825754,-1.851851852,4.135338346,6.01750547,5.603448276,5.93220339
Italy,0.068133371,8.962264151,2.888086643,7.327141383,5.306122449,5.6
Italy,0.063816589,-6.060606061,-28.77192982,-20.28846154,-20.15503876,-19.6969697
Italy,0.025259606,10.59907834,2.955665025,3.015681544,-0.485436893,3.773584906
Italy,0.002297666,20.83333333,12.44019139,4.918032787,0,6.363636364
Italy,0.02434204,7.24137931,8.085106383,11.49553571,12.68292683,11.96581197
Italy,0.047148478,-3.536977492,-4.724409449,-4.504504505,-4.761904762,-5.34351145
Italy,0.022727832,2,3.719008264,2.830188679,1.363636364,2.419354839
Italy,0.011117212,-5.22875817,0.796812749,-0.509683996,-1.34529148,-1.57480315
Italy,0.037455395,1.034482759,-5.533596838,-8.299180328,-7.727272727,-8.8
Italy,0.050198014,2.04778157,1.673640167,1.56424581,5.911330049,2.631578947
Italy,0.197533141,3.678929766,12.75720165,8.580858086,9.76744186,8.547008547
Italy,0.556139862,18.38709677,21.53284672,24.62006079,26.69491525,23.62204724
Italy,0.758353806,17.98365123,15.01501502,14.63414634,15.71906355,14.64968153
Italy,0.586261882,5.542725173,2.610966057,4.255319149,5.202312139,3.333333333
Italy,0.395236237,11.59737418,8.905852417,4.761904762,4.395604396,4.838709677
Italy,0.59657638,18.62745098,14.95327103,12.33766234,10.78947368,13.33333333
Italy,0.758348948,6.446280992,6.097560976,9.248554913,11.40142518,8.597285068
Italy,0.571747427,-23.75776398,-18.19923372,-5.82010582,-3.411513859,-8.75
Italy,0.435857316,8.961303462,2.81030445,-2.808988764,-3.090507726,-2.739726027
Italy,0.340176639,15.14018692,6.833712984,6.936416185,3.416856492,7.511737089
Italy,0.273536686,-3.896103896,-20.89552239,-8.648648649,-9.030837004,-8.733624454
Italy,0.203445265,3.547297297,-2.425876011,2.366863905,2.663438257,2.392344498
Italy,0.016898625,2.446982055,1.104972376,0,-0.471698113,0.934579439
Italy,-0.1490067,-13.05732484,-14.20765027,-15.02890173,-16.82464455,-14.81481481
Italy,-0.189730178,0.732600733,4.777070064,0.680272109,1.709401709,2.173913043
Italy,-0.190613139,9.636363636,7.598784195,4.72972973,3.361344538,4.255319149
Italy,-0.210997488,8.789386401,9.604519774,6.451612903,7.046070461,6.632653061
Italy,-0.249665045,-3.048780488,-5.412371134,-4.242424242,-5.316455696,-3.827751196
Italy,-0.380647701,-12.26415094,-8.719346049,-5.696202532,4.812834225,-5.472636816
Italy,-0.437390702,23.47670251,25.97014925,10.06711409,6.37755102,11.05263158
Jamaica,1.54580008,18.02182721,4.974947571,30.69859355,,21.71673688
Jamaica,1.54580008,18.02182721,4.974947571,30.69859355,34.43189609,21.71673688
Jamaica,1.567431508,-2.623964095,16.79810117,-0.071160936,20.89972013,2.554483535
Jamaica,1.519544342,41.57637878,-3.774362646,35.3051061,36.7844568,24.22475736
Jamaica,1.428643766,19.04452803,27.58948964,18.52788153,23.56902369,20.4381252
Jamaica,1.317561732,-14.59105773,-26.71243091,11.01064901,17.81597128,3.687752321
Jamaica,1.253568638,18.52655764,-26.45082484,7.879300613,8.948585937,9.564604662
Jamaica,1.243742478,9.152246432,0.139557528,-23.78861641,-21.23133278,-18.61890064
Jamaica,1.271434305,4.982218188,17.12413856,-9.291285787,-11.89876708,-8.012290035
Jamaica,1.357847909,16.37475374,-8.547214675,15.13772856,16.02108549,10.13697303
Jamaica,1.456817132,3.483386979,41.89936783,16.1808868,13.33057336,11.18350755
Jamaica,1.520729862,-10.77162098,13.6637892,11.31986562,17.6255708,10.55795286
Jamaica,1.508270117,7.886045246,17.2002529,8.922265169,0.656434672,9.887719024
Jamaica,1.402420836,-7.348022236,-31.87745029,-38.89394332,-46.27861025,-34.41900088
Jamaica,1.233826319,-2.722561996,-3.07263563,-9.983787822,-16.4899371,-11.51276081
Jamaica,1.040169631,10.0419766,-11.95152875,11.33708156,19.79954091,20.80202546
Jamaica,0.879755392,13.85458508,43.80458901,18.18267843,16.37166422,19.53583729
Jamaica,0.794437227,9.044526327,34.94031865,19.0229789,20.61999264,16.89548323
Jamaica,0.788175666,15.01158064,28.44476588,17.8456565,3.533282021,14.82893869
Jamaica,0.786436136,14.89080464,1.247116379,-1.325955356,5.16548376,4.520916627
Jamaica,0.829295619,-6.594150531,-15.94869869,-11.89696377,-20.42343719,-10.61375213
Jamaica,0.941469824,6.794146558,5.690867254,-16.32028021,-29.42720793,-10.47908159
Jamaica,1.005843322,5.289759302,31.5505233,42.48350955,61.80381289,28.83106219
Jamaica,1.021527721,26.31951873,-3.85746227,9.823432679,-11.23098997,0.22946769
Jamaica,1.014015881,11.3309837,25.74801916,26.63485427,29.53536795,20.63181408
Jamaica,0.937366002,-0.798988251,13.72180814,14.98779533,34.00337023,12.41153294
Jamaica,0.870940513,1.90642542,14.23369981,14.22152232,28.46028248,13.6078532
Jamaica,0.84592521,-0.948269009,-7.987840858,8.299394497,13.91717328,4.608951099
Jamaica,0.764738507,2.724875371,-4.847926451,1.001821975,-6.54140351,1.136454169
Jamaica,0.613726379,0.688085124,11.81173074,5.594074643,4.27587974,1.327900786
Jamaica,0.505320218,-6.385565132,12.6245025,1.355481608,4.294874033,2.106104338
